date,state,% gap in trend over last year
2020-10-06,AR,-10.2
2020-10-07,AR,-9.8
2020-10-08,AR,-9
2020-10-09,AR,-8.3
2020-10-10,AR,-7.3999999999999995
2020-10-11,AR,-6.5
2020-10-12,AR,-6
2020-10-13,AR,-5.2
2020-10-14,AR,-4.9
2020-10-15,AR,-4.7
2020-10-16,AR,-4.7
2020-10-17,AR,-4.5
2020-10-18,AR,-4.5
2020-10-19,AR,-4.7
2020-10-20,AR,-4.9
2020-10-21,AR,-5.1
2020-10-22,AR,-5.3
2020-10-23,AR,-5.5
2020-10-24,AR,-5.800000000000001
2020-10-25,AR,-5.800000000000001
2020-10-26,AR,-5.800000000000001
2020-10-27,AR,-6
2020-10-28,AR,-6.4
2020-10-29,AR,-6.6000000000000005
2020-10-30,AR,-6.7
2020-10-31,AR,-6.800000000000001
2020-11-01,AR,-6.9
2020-11-02,AR,-7.199999999999999
2020-11-03,AR,-7.3999999999999995
2020-11-04,AR,-7.3999999999999995
2020-11-05,AR,-7.3999999999999995
2020-11-06,AR,-7.5
2020-11-07,AR,-7.5
2020-11-08,AR,-7.5
2020-11-09,AR,-7.3999999999999995
2020-11-10,AR,-7.3
2020-11-11,AR,-7.199999999999999
2020-11-12,AR,-6.9
2020-11-13,AR,-6.4
2020-11-14,AR,-6.3
2020-11-15,AR,-6.3
2020-11-16,AR,-6.3
2020-11-17,AR,-6.3
2020-11-18,AR,-6.2
2020-11-19,AR,-6.4
2020-11-20,AR,-6.6000000000000005
2020-11-21,AR,-6.5
2020-11-22,AR,-6.4
2020-11-23,AR,-6.3
2020-11-24,AR,-6.1
2020-11-25,AR,-6
2020-11-26,AR,-5.800000000000001
2020-11-27,AR,-5.6000000000000005
2020-11-28,AR,-5.5
2020-11-29,AR,-5.3
2020-11-30,AR,-5.1
2020-12-01,AR,-4.9
2020-12-02,AR,-4.3999999999999995
2020-12-03,AR,-4.2
2020-12-04,AR,-3.9
2020-12-05,AR,-3.5999999999999996
2020-12-06,AR,-3.5000000000000004
2020-12-07,AR,-3.3000000000000003
2020-12-08,AR,-3.1
2020-12-09,AR,-3.1
2020-12-10,AR,-3
2020-12-11,AR,-2.8000000000000003
2020-02-01,AZ,0
2020-02-02,AZ,0.1
2020-02-03,AZ,0.4
2020-02-04,AZ,0.3
2020-02-05,AZ,0.4
2020-02-06,AZ,0.5
2020-02-07,AZ,0.3
2020-02-08,AZ,0.3
2020-02-09,AZ,0.2
2020-02-10,AZ,0
2020-02-11,AZ,0.1
2020-02-12,AZ,0.5
2020-02-13,AZ,0.8999999999999999
2020-02-14,AZ,1.2
2020-02-15,AZ,1.5
2020-02-16,AZ,1.7000000000000002
2020-02-17,AZ,2
2020-02-18,AZ,2.1999999999999997
2020-02-19,AZ,1.9
2020-02-20,AZ,1.6
2020-02-21,AZ,1.5
2020-02-22,AZ,1.2
2020-02-23,AZ,1.0999999999999999
2020-02-24,AZ,1
2020-02-25,AZ,1
2020-02-26,AZ,1
2020-02-27,AZ,1.0999999999999999
2020-02-28,AZ,1.2
2020-02-29,AZ,1.5
2020-03-01,AZ,1.6
2020-03-02,AZ,1.7999999999999998
2020-03-03,AZ,2
2020-03-04,AZ,2.1
2020-03-05,AZ,2.1
2020-03-06,AZ,1.9
2020-03-07,AZ,1.6
2020-03-08,AZ,1.3
2020-03-09,AZ,0.8999999999999999
2020-03-10,AZ,0.6
2020-03-11,AZ,0.3
2020-03-12,AZ,0
2020-03-13,AZ,-0.4
2020-03-14,AZ,-0.7000000000000001
2020-03-15,AZ,-1.0999999999999999
2020-03-16,AZ,-1.4000000000000001
2020-03-17,AZ,-2.1
2020-03-18,AZ,-2.9000000000000004
2020-03-19,AZ,-3.9
2020-03-20,AZ,-5
2020-03-21,AZ,-6.7
2020-03-22,AZ,-8.1
2020-03-23,AZ,-9.8
2020-03-24,AZ,-11.3
2020-03-25,AZ,-12.9
2020-03-26,AZ,-14.399999999999999
2020-03-27,AZ,-16.1
2020-03-28,AZ,-17.4
2020-03-29,AZ,-18.9
2020-03-30,AZ,-20.200000000000003
2020-03-31,AZ,-22.1
2020-04-01,AZ,-24.099999999999998
2020-04-02,AZ,-26.1
2020-04-03,AZ,-27.700000000000003
2020-04-04,AZ,-29.7
2020-04-05,AZ,-31.7
2020-04-06,AZ,-33.6
2020-04-07,AZ,-35
2020-04-08,AZ,-35.9
2020-04-09,AZ,-36.8
2020-04-10,AZ,-37.7
2020-04-11,AZ,-38.1
2020-04-12,AZ,-38.6
2020-04-13,AZ,-39
2020-04-14,AZ,-39.300000000000004
2020-04-15,AZ,-39.7
2020-04-16,AZ,-40
2020-04-17,AZ,-40.400000000000006
2020-04-18,AZ,-40.699999999999996
2020-04-19,AZ,-41
2020-04-20,AZ,-41.3
2020-04-21,AZ,-41.6
2020-04-22,AZ,-42
2020-04-23,AZ,-42.699999999999996
2020-04-24,AZ,-43.5
2020-04-25,AZ,-43.7
2020-04-26,AZ,-43.9
2020-04-27,AZ,-44.2
2020-04-28,AZ,-44.4
2020-04-29,AZ,-44.6
2020-04-30,AZ,-44.3
2020-05-01,AZ,-43.8
2020-05-02,AZ,-43.9
2020-05-03,AZ,-44
2020-05-04,AZ,-44
2020-05-05,AZ,-44
2020-05-06,AZ,-43.9
2020-05-07,AZ,-43.8
2020-05-08,AZ,-43.6
2020-05-09,AZ,-43.3
2020-05-10,AZ,-43
2020-05-11,AZ,-42.8
2020-05-12,AZ,-42.6
2020-05-13,AZ,-42.699999999999996
2020-05-14,AZ,-42.5
2020-05-15,AZ,-42.1
2020-05-16,AZ,-41.8
2020-05-17,AZ,-41.4
2020-05-18,AZ,-41.099999999999994
2020-05-19,AZ,-40.699999999999996
2020-05-20,AZ,-40.2
2020-05-21,AZ,-39.7
2020-05-22,AZ,-39.300000000000004
2020-05-23,AZ,-39.1
2020-05-24,AZ,-38.800000000000004
2020-05-25,AZ,-38.7
2020-05-26,AZ,-38.4
2020-05-27,AZ,-38.1
2020-05-28,AZ,-37.9
2020-05-29,AZ,-37.6
2020-05-30,AZ,-37.2
2020-05-31,AZ,-36.8
2020-06-01,AZ,-36.3
2020-06-02,AZ,-35.9
2020-06-03,AZ,-35.6
2020-06-04,AZ,-35.199999999999996
2020-06-05,AZ,-34.9
2020-06-06,AZ,-34.699999999999996
2020-06-07,AZ,-34.5
2020-06-08,AZ,-34.300000000000004
2020-06-09,AZ,-34
2020-06-10,AZ,-33.7
2020-06-11,AZ,-33.5
2020-06-12,AZ,-33.300000000000004
2020-06-13,AZ,-32.6
2020-06-14,AZ,-32.2
2020-06-15,AZ,-31.7
2020-06-16,AZ,-31.2
2020-06-17,AZ,-30.8
2020-06-18,AZ,-30.2
2020-06-19,AZ,-29.5
2020-06-20,AZ,-29.299999999999997
2020-06-21,AZ,-28.599999999999998
2020-06-22,AZ,-27.900000000000002
2020-06-23,AZ,-27.700000000000003
2020-06-24,AZ,-27.3
2020-06-25,AZ,-27
2020-06-26,AZ,-26.700000000000003
2020-06-27,AZ,-25.900000000000002
2020-06-28,AZ,-25.2
2020-06-29,AZ,-24.5
2020-06-30,AZ,-23.9
2020-07-01,AZ,-23.400000000000002
2020-07-02,AZ,-22.8
2020-07-03,AZ,-22.2
2020-07-04,AZ,-22.400000000000002
2020-07-05,AZ,-22.7
2020-07-06,AZ,-23
2020-07-07,AZ,-22.7
2020-07-08,AZ,-22.5
2020-07-09,AZ,-22.400000000000002
2020-07-10,AZ,-22.2
2020-07-11,AZ,-21.9
2020-07-12,AZ,-21.7
2020-07-13,AZ,-21.5
2020-07-14,AZ,-21.3
2020-07-15,AZ,-21
2020-07-16,AZ,-21
2020-07-17,AZ,-20.8
2020-07-18,AZ,-20.8
2020-07-19,AZ,-20.599999999999998
2020-07-20,AZ,-20.4
2020-07-21,AZ,-20.1
2020-07-22,AZ,-19.8
2020-07-23,AZ,-19.3
2020-07-24,AZ,-18.8
2020-07-25,AZ,-18.3
2020-07-26,AZ,-17.9
2020-07-27,AZ,-17.4
2020-07-28,AZ,-17.2
2020-07-29,AZ,-16.900000000000002
2020-07-30,AZ,-16.400000000000002
2020-07-31,AZ,-16.1
2020-08-01,AZ,-15.9
2020-08-02,AZ,-15.8
2020-08-03,AZ,-15.7
2020-08-04,AZ,-15.7
2020-08-05,AZ,-15.8
2020-08-06,AZ,-16.2
2020-08-07,AZ,-16.6
2020-08-08,AZ,-17
2020-08-09,AZ,-17.1
2020-08-10,AZ,-17.299999999999997
2020-08-11,AZ,-17.2
2020-08-12,AZ,-17.4
2020-08-13,AZ,-17.5
2020-08-14,AZ,-17.599999999999998
2020-08-15,AZ,-17.7
2020-08-16,AZ,-17.8
2020-08-17,AZ,-18
2020-08-18,AZ,-18.2
2020-08-19,AZ,-18.2
2020-08-20,AZ,-18.099999999999998
2020-08-21,AZ,-17.9
2020-08-22,AZ,-17.8
2020-08-23,AZ,-17.7
2020-08-24,AZ,-17.599999999999998
2020-08-25,AZ,-17.299999999999997
2020-08-26,AZ,-17.2
2020-08-27,AZ,-17.2
2020-08-28,AZ,-17.1
2020-08-29,AZ,-17.1
2020-08-30,AZ,-16.8
2020-08-31,AZ,-16.6
2020-09-01,AZ,-16.5
2020-09-02,AZ,-16.400000000000002
2020-09-03,AZ,-16.1
2020-09-04,AZ,-15.8
2020-09-05,AZ,-15.4
2020-09-06,AZ,-15.299999999999999
2020-09-07,AZ,-15.2
2020-09-08,AZ,-15.1
2020-09-09,AZ,-15.1
2020-09-10,AZ,-14.899999999999999
2020-09-11,AZ,-14.799999999999999
2020-09-12,AZ,-14.899999999999999
2020-09-13,AZ,-15
2020-09-14,AZ,-14.899999999999999
2020-09-15,AZ,-14.799999999999999
2020-09-16,AZ,-14.7
2020-09-17,AZ,-14.6
2020-09-18,AZ,-14.499999999999998
2020-09-19,AZ,-14.299999999999999
2020-09-20,AZ,-14.000000000000002
2020-09-21,AZ,-13.700000000000001
2020-09-22,AZ,-13.5
2020-09-23,AZ,-13.200000000000001
2020-09-24,AZ,-12.9
2020-09-25,AZ,-12.7
2020-09-26,AZ,-12.6
2020-09-27,AZ,-12.4
2020-09-28,AZ,-12.1
2020-09-29,AZ,-12
2020-09-30,AZ,-11.899999999999999
2020-10-01,AZ,-11.899999999999999
2020-10-02,AZ,-11.899999999999999
2020-10-03,AZ,-11.799999999999999
2020-10-04,AZ,-11.899999999999999
2020-10-05,AZ,-11.899999999999999
2020-10-06,AZ,-12
2020-10-07,AZ,-12.1
2020-10-08,AZ,-12
2020-10-09,AZ,-12
2020-10-10,AZ,-12
2020-10-11,AZ,-11.899999999999999
2020-10-12,AZ,-11.700000000000001
2020-10-13,AZ,-11.3
2020-10-14,AZ,-11
2020-10-15,AZ,-10.9
2020-10-16,AZ,-10.8
2020-10-17,AZ,-10.6
2020-10-18,AZ,-10.5
2020-10-19,AZ,-10.5
2020-10-20,AZ,-10.6
2020-10-21,AZ,-10.5
2020-10-22,AZ,-10.299999999999999
2020-10-23,AZ,-10.100000000000001
2020-10-24,AZ,-9.8
2020-10-25,AZ,-9.6
2020-10-26,AZ,-9.3
2020-10-27,AZ,-9
2020-10-28,AZ,-9
2020-10-29,AZ,-8.799999999999999
2020-10-30,AZ,-8.5
2020-10-31,AZ,-8.6
2020-11-01,AZ,-8.6
2020-11-02,AZ,-8.7
2020-11-03,AZ,-8.799999999999999
2020-11-04,AZ,-8.799999999999999
2020-11-05,AZ,-8.9
2020-11-06,AZ,-9.1
2020-11-07,AZ,-9.2
2020-11-08,AZ,-9.1
2020-11-09,AZ,-8.9
2020-11-10,AZ,-8.9
2020-11-11,AZ,-8.799999999999999
2020-11-12,AZ,-8.799999999999999
2020-11-13,AZ,-8.7
2020-11-14,AZ,-8.7
2020-11-15,AZ,-8.9
2020-11-16,AZ,-9.2
2020-11-17,AZ,-9.2
2020-11-18,AZ,-9.1
2020-11-19,AZ,-9.1
2020-11-20,AZ,-9.1
2020-11-21,AZ,-8.799999999999999
2020-11-22,AZ,-8.7
2020-11-23,AZ,-8.4
2020-11-24,AZ,-8.4
2020-11-25,AZ,-8.4
2020-11-26,AZ,-8.3
2020-11-27,AZ,-8.3
2020-11-28,AZ,-8.4
2020-11-29,AZ,-8.3
2020-11-30,AZ,-8.3
2020-12-01,AZ,-8.3
2020-12-02,AZ,-8.200000000000001
2020-12-03,AZ,-8.1
2020-12-04,AZ,-8.1
2020-12-05,AZ,-8.1
2020-12-06,AZ,-8.4
2020-12-07,AZ,-8.6
2020-12-08,AZ,-8.4
2020-12-09,AZ,-8.200000000000001
2020-12-10,AZ,-8.4
2020-12-11,AZ,-8.1
2020-02-01,CA,0
2020-02-02,CA,-0.1
2020-02-03,CA,0
2020-02-04,CA,-0.1
2020-02-05,CA,0
2020-02-06,CA,0.1
2020-02-07,CA,-0
2020-02-08,CA,0
2020-02-09,CA,-0
2020-02-10,CA,-0.2
2020-02-11,CA,-0.1
2020-02-12,CA,-0
2020-02-13,CA,0
2020-02-14,CA,0
2020-02-15,CA,0.1
2020-02-16,CA,0.1
2020-02-17,CA,0.1
2020-02-18,CA,0.1
2020-02-19,CA,-0.1
2020-02-20,CA,-0.2
2020-02-21,CA,-0.1
2020-02-22,CA,-0.2
2020-02-23,CA,-0.1
2020-02-24,CA,-0.1
2020-02-25,CA,-0.1
2020-02-26,CA,-0
2020-02-27,CA,0
2020-02-28,CA,0.1
2020-02-29,CA,0.2
2020-03-01,CA,0.2
2020-03-02,CA,0.3
2020-03-03,CA,0.4
2020-03-04,CA,0.7000000000000001
2020-03-05,CA,0.6
2020-03-06,CA,0.4
2020-03-07,CA,0.1
2020-03-08,CA,-0.1
2020-03-09,CA,-0.5
2020-03-10,CA,-0.8999999999999999
2020-03-11,CA,-1.5
2020-03-12,CA,-1.7999999999999998
2020-03-13,CA,-2.1
2020-03-14,CA,-2.1
2020-03-15,CA,-2.3
2020-03-16,CA,-2.3
2020-03-17,CA,-2.6
2020-03-18,CA,-3.2
2020-03-19,CA,-3.8
2020-03-20,CA,-4.6
2020-03-21,CA,-6.3
2020-03-22,CA,-7.8
2020-03-23,CA,-9.3
2020-03-24,CA,-10.7
2020-03-25,CA,-12.1
2020-03-26,CA,-13.5
2020-03-27,CA,-15
2020-03-28,CA,-16.1
2020-03-29,CA,-17.4
2020-03-30,CA,-18.6
2020-03-31,CA,-19.900000000000002
2020-04-01,CA,-21.4
2020-04-02,CA,-23
2020-04-03,CA,-24.099999999999998
2020-04-04,CA,-25.5
2020-04-05,CA,-26.900000000000002
2020-04-06,CA,-28.199999999999996
2020-04-07,CA,-29.5
2020-04-08,CA,-30.2
2020-04-09,CA,-30.8
2020-04-10,CA,-31.5
2020-04-11,CA,-31.900000000000002
2020-04-12,CA,-32.300000000000004
2020-04-13,CA,-32.7
2020-04-14,CA,-33
2020-04-15,CA,-33.6
2020-04-16,CA,-34.1
2020-04-17,CA,-34.699999999999996
2020-04-18,CA,-35.199999999999996
2020-04-19,CA,-35.699999999999996
2020-04-20,CA,-36.1
2020-04-21,CA,-36.4
2020-04-22,CA,-36.8
2020-04-23,CA,-37.5
2020-04-24,CA,-38.2
2020-04-25,CA,-38.5
2020-04-26,CA,-38.800000000000004
2020-04-27,CA,-39.1
2020-04-28,CA,-39.4
2020-04-29,CA,-39.800000000000004
2020-04-30,CA,-39.7
2020-05-01,CA,-39.6
2020-05-02,CA,-40
2020-05-03,CA,-40.300000000000004
2020-05-04,CA,-40.6
2020-05-05,CA,-40.9
2020-05-06,CA,-41
2020-05-07,CA,-41.199999999999996
2020-05-08,CA,-41.3
2020-05-09,CA,-41.099999999999994
2020-05-10,CA,-40.9
2020-05-11,CA,-40.9
2020-05-12,CA,-40.9
2020-05-13,CA,-41.099999999999994
2020-05-14,CA,-41.099999999999994
2020-05-15,CA,-40.9
2020-05-16,CA,-40.699999999999996
2020-05-17,CA,-40.6
2020-05-18,CA,-40.400000000000006
2020-05-19,CA,-40.300000000000004
2020-05-20,CA,-39.900000000000006
2020-05-21,CA,-39.6
2020-05-22,CA,-39.5
2020-05-23,CA,-39.5
2020-05-24,CA,-39.5
2020-05-25,CA,-39.5
2020-05-26,CA,-39.5
2020-05-27,CA,-39.5
2020-05-28,CA,-39.6
2020-05-29,CA,-39.5
2020-05-30,CA,-39.300000000000004
2020-05-31,CA,-39.2
2020-06-01,CA,-39.2
2020-06-02,CA,-39
2020-06-03,CA,-38.9
2020-06-04,CA,-38.7
2020-06-05,CA,-38.5
2020-06-06,CA,-38.4
2020-06-07,CA,-38.2
2020-06-08,CA,-38
2020-06-09,CA,-37.8
2020-06-10,CA,-37.6
2020-06-11,CA,-37.4
2020-06-12,CA,-37.3
2020-06-13,CA,-36.9
2020-06-14,CA,-36.6
2020-06-15,CA,-36.3
2020-06-16,CA,-36
2020-06-17,CA,-35.6
2020-06-18,CA,-35.199999999999996
2020-06-19,CA,-34.8
2020-06-20,CA,-34.599999999999994
2020-06-21,CA,-34.1
2020-06-22,CA,-33.6
2020-06-23,CA,-33.4
2020-06-24,CA,-33.2
2020-06-25,CA,-33
2020-06-26,CA,-32.800000000000004
2020-06-27,CA,-32.4
2020-06-28,CA,-32.2
2020-06-29,CA,-31.900000000000002
2020-06-30,CA,-31.5
2020-07-01,CA,-31.2
2020-07-02,CA,-31
2020-07-03,CA,-30.599999999999998
2020-07-04,CA,-30.599999999999998
2020-07-05,CA,-30.7
2020-07-06,CA,-30.9
2020-07-07,CA,-30.7
2020-07-08,CA,-30.599999999999998
2020-07-09,CA,-30.4
2020-07-10,CA,-30.3
2020-07-11,CA,-29.9
2020-07-12,CA,-29.7
2020-07-13,CA,-29.5
2020-07-14,CA,-29.299999999999997
2020-07-15,CA,-29.099999999999998
2020-07-16,CA,-28.999999999999996
2020-07-17,CA,-28.999999999999996
2020-07-18,CA,-29.2
2020-07-19,CA,-29.099999999999998
2020-07-20,CA,-29.099999999999998
2020-07-21,CA,-28.999999999999996
2020-07-22,CA,-28.7
2020-07-23,CA,-28.499999999999996
2020-07-24,CA,-28.000000000000004
2020-07-25,CA,-27.6
2020-07-26,CA,-27.200000000000003
2020-07-27,CA,-26.8
2020-07-28,CA,-26.6
2020-07-29,CA,-26.400000000000002
2020-07-30,CA,-26
2020-07-31,CA,-25.8
2020-08-01,CA,-25.7
2020-08-02,CA,-25.8
2020-08-03,CA,-25.900000000000002
2020-08-04,CA,-25.900000000000002
2020-08-05,CA,-26
2020-08-06,CA,-26.3
2020-08-07,CA,-26.700000000000003
2020-08-08,CA,-26.900000000000002
2020-08-09,CA,-27
2020-08-10,CA,-27
2020-08-11,CA,-26.900000000000002
2020-08-12,CA,-27
2020-08-13,CA,-27
2020-08-14,CA,-26.900000000000002
2020-08-15,CA,-26.8
2020-08-16,CA,-26.700000000000003
2020-08-17,CA,-26.5
2020-08-18,CA,-26.5
2020-08-19,CA,-26.400000000000002
2020-08-20,CA,-26.3
2020-08-21,CA,-26.200000000000003
2020-08-22,CA,-26.1
2020-08-23,CA,-26.1
2020-08-24,CA,-26
2020-08-25,CA,-25.900000000000002
2020-08-26,CA,-25.8
2020-08-27,CA,-25.7
2020-08-28,CA,-25.7
2020-08-29,CA,-25.5
2020-08-30,CA,-25.3
2020-08-31,CA,-25.1
2020-09-01,CA,-25
2020-09-02,CA,-24.9
2020-09-03,CA,-24.7
2020-09-04,CA,-24.5
2020-09-05,CA,-24.4
2020-09-06,CA,-24.3
2020-09-07,CA,-24.2
2020-09-08,CA,-24.2
2020-09-09,CA,-24.099999999999998
2020-09-10,CA,-24
2020-09-11,CA,-23.9
2020-09-12,CA,-24
2020-09-13,CA,-24
2020-09-14,CA,-24
2020-09-15,CA,-23.9
2020-09-16,CA,-23.9
2020-09-17,CA,-23.799999999999997
2020-09-18,CA,-23.799999999999997
2020-09-19,CA,-23.7
2020-09-20,CA,-23.599999999999998
2020-09-21,CA,-23.599999999999998
2020-09-22,CA,-23.599999999999998
2020-09-23,CA,-23.5
2020-09-24,CA,-23.3
2020-09-25,CA,-22.900000000000002
2020-09-26,CA,-22.7
2020-09-27,CA,-22.5
2020-09-28,CA,-22.1
2020-09-29,CA,-21.8
2020-09-30,CA,-21.5
2020-10-01,CA,-21.5
2020-10-02,CA,-21.5
2020-10-03,CA,-21.4
2020-10-04,CA,-21.4
2020-10-05,CA,-21.4
2020-10-06,CA,-21.4
2020-10-07,CA,-21.5
2020-10-08,CA,-21.3
2020-10-09,CA,-21.099999999999998
2020-10-10,CA,-21
2020-10-11,CA,-20.7
2020-10-12,CA,-20.5
2020-10-13,CA,-20.1
2020-10-14,CA,-19.8
2020-10-15,CA,-19.6
2020-10-16,CA,-19.5
2020-10-17,CA,-19.1
2020-10-18,CA,-18.9
2020-10-19,CA,-18.8
2020-10-20,CA,-18.7
2020-10-21,CA,-18.5
2020-10-22,CA,-18.2
2020-10-23,CA,-18
2020-10-24,CA,-17.9
2020-10-25,CA,-17.7
2020-10-26,CA,-17.5
2020-10-27,CA,-17.299999999999997
2020-10-28,CA,-17.299999999999997
2020-10-29,CA,-17.1
2020-10-30,CA,-17
2020-10-31,CA,-16.900000000000002
2020-11-01,CA,-16.8
2020-11-02,CA,-16.7
2020-11-03,CA,-16.7
2020-11-04,CA,-16.7
2020-11-05,CA,-16.7
2020-11-06,CA,-16.7
2020-11-07,CA,-16.8
2020-11-08,CA,-16.7
2020-11-09,CA,-16.6
2020-11-10,CA,-16.5
2020-11-11,CA,-16.5
2020-11-12,CA,-16.5
2020-11-13,CA,-16.5
2020-11-14,CA,-16.400000000000002
2020-11-15,CA,-16.400000000000002
2020-11-16,CA,-16.400000000000002
2020-11-17,CA,-16.3
2020-11-18,CA,-16.1
2020-11-19,CA,-16
2020-11-20,CA,-15.8
2020-11-21,CA,-15.6
2020-11-22,CA,-15.5
2020-11-23,CA,-15.4
2020-11-24,CA,-15.299999999999999
2020-11-25,CA,-15.299999999999999
2020-11-26,CA,-15.2
2020-11-27,CA,-15.1
2020-11-28,CA,-15.1
2020-11-29,CA,-15.1
2020-11-30,CA,-15
2020-12-01,CA,-15
2020-12-02,CA,-15
2020-12-03,CA,-15.1
2020-12-04,CA,-15.1
2020-12-05,CA,-15
2020-12-06,CA,-15
2020-12-07,CA,-15
2020-12-08,CA,-14.899999999999999
2020-12-09,CA,-14.499999999999998
2020-12-10,CA,-14.2
2020-12-11,CA,-13.900000000000002
2020-02-01,CO,0
2020-02-02,CO,-0.1
2020-02-03,CO,0.1
2020-02-04,CO,-0
2020-02-05,CO,-0
2020-02-06,CO,-0
2020-02-07,CO,-0.7000000000000001
2020-02-08,CO,-1.2
2020-02-09,CO,-1.7999999999999998
2020-02-10,CO,-2.6
2020-02-11,CO,-3.1
2020-02-12,CO,-3.3000000000000003
2020-02-13,CO,-3.6999999999999997
2020-02-14,CO,-3.6999999999999997
2020-02-15,CO,-3.6999999999999997
2020-02-16,CO,-3.6999999999999997
2020-02-17,CO,-3.6999999999999997
2020-02-18,CO,-3.8
2020-02-19,CO,-3.9
2020-02-20,CO,-4.1000000000000005
2020-02-21,CO,-4.2
2020-02-22,CO,-3.8
2020-02-23,CO,-3.2
2020-02-24,CO,-2.7
2020-02-25,CO,-2.1
2020-02-26,CO,-1.7000000000000002
2020-02-27,CO,-1
2020-02-28,CO,-0.4
2020-02-29,CO,-0.3
2020-03-01,CO,-0.3
2020-03-02,CO,-0.4
2020-03-03,CO,-0.4
2020-03-04,CO,-0.4
2020-03-05,CO,-0.6
2020-03-06,CO,-0.8
2020-03-07,CO,-1.0999999999999999
2020-03-08,CO,-1.4000000000000001
2020-03-09,CO,-1.7000000000000002
2020-03-10,CO,-2.1
2020-03-11,CO,-2.4
2020-03-12,CO,-2.5
2020-03-13,CO,-2.8000000000000003
2020-03-14,CO,-2.8000000000000003
2020-03-15,CO,-3
2020-03-16,CO,-3
2020-03-17,CO,-3.4000000000000004
2020-03-18,CO,-4.1000000000000005
2020-03-19,CO,-4.9
2020-03-20,CO,-6
2020-03-21,CO,-7.7
2020-03-22,CO,-9.2
2020-03-23,CO,-10.8
2020-03-24,CO,-12.3
2020-03-25,CO,-14.000000000000002
2020-03-26,CO,-15.6
2020-03-27,CO,-17.4
2020-03-28,CO,-18.9
2020-03-29,CO,-20.599999999999998
2020-03-30,CO,-22.1
2020-03-31,CO,-23.7
2020-04-01,CO,-25.3
2020-04-02,CO,-26.900000000000002
2020-04-03,CO,-28.000000000000004
2020-04-04,CO,-29.5
2020-04-05,CO,-30.9
2020-04-06,CO,-32.2
2020-04-07,CO,-33.5
2020-04-08,CO,-34.5
2020-04-09,CO,-35.4
2020-04-10,CO,-36.4
2020-04-11,CO,-36.9
2020-04-12,CO,-37.4
2020-04-13,CO,-38.2
2020-04-14,CO,-38.800000000000004
2020-04-15,CO,-39.5
2020-04-16,CO,-40.1
2020-04-17,CO,-40.699999999999996
2020-04-18,CO,-41.199999999999996
2020-04-19,CO,-41.6
2020-04-20,CO,-42
2020-04-21,CO,-42.3
2020-04-22,CO,-42.6
2020-04-23,CO,-43.1
2020-04-24,CO,-43.7
2020-04-25,CO,-43.9
2020-04-26,CO,-44.1
2020-04-27,CO,-44.3
2020-04-28,CO,-44.6
2020-04-29,CO,-44.7
2020-04-30,CO,-44.6
2020-05-01,CO,-44.3
2020-05-02,CO,-44.5
2020-05-03,CO,-44.7
2020-05-04,CO,-44.800000000000004
2020-05-05,CO,-44.9
2020-05-06,CO,-45
2020-05-07,CO,-45.1
2020-05-08,CO,-45.1
2020-05-09,CO,-45
2020-05-10,CO,-44.9
2020-05-11,CO,-44.9
2020-05-12,CO,-44.9
2020-05-13,CO,-45.2
2020-05-14,CO,-45.1
2020-05-15,CO,-45
2020-05-16,CO,-44.800000000000004
2020-05-17,CO,-44.7
2020-05-18,CO,-44.6
2020-05-19,CO,-44.5
2020-05-20,CO,-44.2
2020-05-21,CO,-43.8
2020-05-22,CO,-43.7
2020-05-23,CO,-43.6
2020-05-24,CO,-43.5
2020-05-25,CO,-43.5
2020-05-26,CO,-43.2
2020-05-27,CO,-43
2020-05-28,CO,-43
2020-05-29,CO,-42.9
2020-05-30,CO,-42.5
2020-05-31,CO,-42.199999999999996
2020-06-01,CO,-42
2020-06-02,CO,-41.699999999999996
2020-06-03,CO,-41.5
2020-06-04,CO,-41.199999999999996
2020-06-05,CO,-41
2020-06-06,CO,-40.8
2020-06-07,CO,-40.699999999999996
2020-06-08,CO,-40.5
2020-06-09,CO,-40.300000000000004
2020-06-10,CO,-40.1
2020-06-11,CO,-40
2020-06-12,CO,-39.800000000000004
2020-06-13,CO,-39.4
2020-06-14,CO,-39.2
2020-06-15,CO,-38.9
2020-06-16,CO,-38.6
2020-06-17,CO,-38.3
2020-06-18,CO,-37.9
2020-06-19,CO,-37.4
2020-06-20,CO,-37.1
2020-06-21,CO,-36.6
2020-06-22,CO,-36
2020-06-23,CO,-35.8
2020-06-24,CO,-35.6
2020-06-25,CO,-35.5
2020-06-26,CO,-35.4
2020-06-27,CO,-35.099999999999994
2020-06-28,CO,-34.9
2020-06-29,CO,-34.599999999999994
2020-06-30,CO,-34.2
2020-07-01,CO,-33.7
2020-07-02,CO,-33.300000000000004
2020-07-03,CO,-32.7
2020-07-04,CO,-32.5
2020-07-05,CO,-32.4
2020-07-06,CO,-32.5
2020-07-07,CO,-32.4
2020-07-08,CO,-32.2
2020-07-09,CO,-31.900000000000002
2020-07-10,CO,-31.7
2020-07-11,CO,-31.4
2020-07-12,CO,-31.1
2020-07-13,CO,-30.8
2020-07-14,CO,-30.4
2020-07-15,CO,-30.099999999999998
2020-07-16,CO,-29.9
2020-07-17,CO,-29.799999999999997
2020-07-18,CO,-29.9
2020-07-19,CO,-29.799999999999997
2020-07-20,CO,-29.599999999999998
2020-07-21,CO,-29.4
2020-07-22,CO,-29.299999999999997
