date,state,"US job postings, 2020 vs. 2019, % gap in trend"
2020-06-18,al,-16.8364010090629
2020-06-18,ar,-25.9552159232273
2020-06-18,dc,-37.6832320343225
2020-06-18,de,-27.3144470920484
2020-06-18,fl,-32.365419062883
2020-06-18,ga,-28.1723789396306
2020-06-18,ky,-15.8449672947379
2020-06-18,la,-21.3855421686747
2020-06-18,md,-30.4089943342776
2020-06-18,ms,-17.0733953402707
2020-06-18,nc,-26.4859041120488
2020-06-18,ok,-19.8504027617952
2020-06-18,sc,-24.7463261021693
2020-06-18,tn,-22.864578492425
2020-06-18,tx,-30.1247771836007
2020-06-18,va,-29.9232279950009
2020-06-18,wv,-19.4972119837444
2020-06-18,il,-37.2204049155689
2020-06-18,in,-31.0354636829129
2020-06-18,ia,-24.5171819747937
2020-06-18,ks,-25.7800891530461
2020-06-18,mi,-27.0570051822893
2020-06-18,mn,-32.0112517580872
2020-06-18,mo,-26.0594795539033
2020-06-18,ne,-25.6065896678306
2020-06-18,nd,-28.1029586882843
2020-06-18,oh,-26.9429564890518
2020-06-18,sd,-15.02284843869
2020-06-18,wi,-32.5645502159331
2020-06-18,ct,-32.6631830661589
2020-06-18,me,-30.1910828025478
2020-06-18,ma,-37.5647205856097
2020-06-18,nh,-32.467988072268
2020-06-18,nj,-38.1516587677725
2020-06-18,ny,-37.7540010789426
2020-06-18,pa,-32.1464530892449
2020-06-18,ri,-22.751806788034
2020-06-18,vt,-41.7235563408562
2020-06-19,ak,-29.3646738204735
2020-06-19,az,-29.8820085978231
2020-06-19,ca,-34.9381790932934
2020-06-19,co,-37.6486733760293
2020-06-19,hi,-48.3934484919001
2020-06-19,id,-25.342003040027
2020-06-19,mt,-26.7814482247302
2020-06-19,nv,-32.4963476990504
2020-06-19,nm,-30.7678713439958
2020-06-19,or,-35.8393848782572
2020-06-19,ut,-30.1730554521772
2020-06-19,wa,-38.3281032078103
2020-06-19,wy,-29.529066144396
2020-06-19,al,-16.4176316772507
2020-06-19,ar,-25.5020437177892
2020-06-19,dc,-37.6293257224402
2020-06-19,de,-26.8477685658846
2020-06-19,fl,-31.9630397887988
2020-06-19,ga,-27.8170630911929
2020-06-19,ky,-15.4730585598753
2020-06-19,la,-20.9857962562318
2020-06-19,md,-30.1636444051305
2020-06-19,ms,-16.331797235023
2020-06-19,nc,-26.0826594788859
2020-06-19,ok,-19.4364577343301
2020-06-19,sc,-24.4273474383633
2020-06-19,tn,-22.5171709671431
2020-06-19,tx,-29.6549784361523
2020-06-19,va,-29.7530974240128
2020-06-19,wv,-17.9128462047452
2020-06-19,il,-36.9132856006364
2020-06-19,in,-30.690537084399
2020-06-19,ia,-24.3372839952954
2020-06-19,ks,-25.3433556050483
2020-06-19,mi,-26.5211459754434
2020-06-19,mn,-31.7176073504594
2020-06-19,mo,-25.8052538754293
2020-06-19,ne,-25.1521661296097
2020-06-19,nd,-27.111478724382
2020-06-19,oh,-26.5106662907621
2020-06-19,sd,-14.3918468425564
2020-06-19,wi,-32.3172970987881
2020-06-19,ct,-32.6644271570014
2020-06-19,me,-29.9448919033489
2020-06-19,ma,-37.3685148867891
2020-06-19,nh,-31.9206808809336
2020-06-19,nj,-37.8974966170501
2020-06-19,ny,-37.5280898876404
2020-06-19,pa,-31.7207256734469
2020-06-19,ri,-22.3360468306961
2020-06-19,vt,-41.4114621011173
2020-06-20,ak,-29.0091930541369
2020-06-20,az,-29.2105986980838
2020-06-20,ca,-34.4827586206897
2020-06-20,co,-37.0753593993224
2020-06-20,hi,-48.2842039243795
2020-06-20,id,-24.8774716917357
2020-06-20,mt,-26.0557571758495
2020-06-20,nv,-31.8746574090992
2020-06-20,nm,-30.1943462897527
2020-06-20,or,-35.5386716749189
2020-06-20,ut,-29.5509595677287
2020-06-20,wa,-38.1234740146495
2020-06-20,wy,-28.9426842292631
2020-06-20,al,-15.7132174238175
2020-06-20,ar,-24.8664054150338
2020-06-20,dc,-37.4232036328021
2020-06-20,de,-26.3989408649603
2020-06-20,fl,-31.4382850127491
2020-06-20,ga,-27.3195402298851
2020-06-20,ky,-14.8836756546286
2020-06-20,la,-20.4498400150574
2020-06-20,md,-29.7247056740728
2020-06-20,ms,-15.5557607090103
2020-06-20,nc,-25.5847427132062
2020-06-20,ok,-18.8165339982737
2020-06-20,sc,-23.9516764422656
2020-06-20,tn,-21.9260772659733
2020-06-20,tx,-28.9510752183304
2020-06-20,va,-29.5003117484635
2020-06-20,wv,-16.1965164710337
2020-06-20,il,-36.4690265486726
2020-06-20,in,-30.1933282789992
2020-06-20,ia,-23.981531776208602
2020-06-20,ks,-24.744566227011
2020-06-20,mi,-25.8810672980603
2020-06-20,mn,-31.3010803193988
2020-06-20,mo,-25.3017641597029
2020-06-20,ne,-24.5585730931254
2020-06-20,nd,-25.9406489784598
2020-06-20,oh,-25.900837331828
2020-06-20,sd,-13.4352603917821
2020-06-20,wi,-31.7658967516334
2020-06-20,ct,-32.4441687344913
2020-06-20,me,-29.597286986011
2020-06-20,ma,-37.0231729055258
2020-06-20,nh,-31.3465589887641
2020-06-20,nj,-37.5158642863186
2020-06-20,ny,-37.0736974714298
2020-06-20,pa,-31.2603192074849
2020-06-20,ri,-21.7606149341142
2020-06-20,vt,-41.1717301958256
2020-06-21,ak,-28.7998639108616
2020-06-21,az,-28.5333823124254
2020-06-21,ca,-33.9801274840645
2020-06-21,co,-36.4827712609971
2020-06-21,hi,-48.2397205052405
2020-06-21,id,-24.4252873563218
2020-06-21,mt,-25.4618937644342
2020-06-21,nv,-30.9815390239444
2020-06-21,nm,-29.6090371547083
2020-06-21,or,-35.3126866308335
2020-06-21,ut,-28.8712686567164
2020-06-21,wa,-37.9295307866736
2020-06-21,wy,-28.3973674848808
2020-06-21,al,-15.2524969663026
2020-06-21,ar,-24.346507270943
2020-06-21,dc,-37.2977777777778
2020-06-21,de,-25.9027103381301
2020-06-21,fl,-31.0061407652338
2020-06-21,ga,-26.9930198383541
2020-06-21,ky,-14.5004849660524
2020-06-21,la,-20.18779342723
2020-06-21,md,-29.4555112881806
2020-06-21,ms,-14.6930839737061
2020-06-21,nc,-25.1979129183159
2020-06-21,ok,-18.4150076569679
2020-06-21,sc,-23.5762400489896
2020-06-21,tn,-21.297759598401
2020-06-21,tx,-28.3461610662662
2020-06-21,va,-29.2126825792661
2020-06-21,wv,-14.6394480672904
2020-06-21,il,-35.9992906543713
2020-06-21,in,-29.7299857887257
2020-06-21,ia,-23.6996834011759
2020-06-21,ks,-24.1712322406909
2020-06-21,mi,-25.3119591948265
2020-06-21,mn,-30.962461191081
2020-06-21,mo,-24.9467148549717
2020-06-21,ne,-24.0347576816268
2020-06-21,nd,-24.9698319873759
2020-06-21,oh,-25.3693422414604
2020-06-21,sd,-12.6074498567335
2020-06-21,wi,-31.1969752858724
2020-06-21,ct,-32.1609379163336
2020-06-21,me,-29.1804390202559
2020-06-21,ma,-36.5955928271924
2020-06-21,nh,-30.7442513603651
2020-06-21,nj,-37.237466124661204
2020-06-21,ny,-36.7904126869706
2020-06-21,pa,-30.8122992198256
2020-06-21,ri,-21.0444342647732
2020-06-21,vt,-40.8845129529497
2020-06-22,ak,-28.6937356955158
2020-06-22,az,-28.2013729977117
2020-06-22,ca,-33.7753291623868
2020-06-22,co,-36.1968230783276
2020-06-22,hi,-48.4491978609626
2020-06-22,id,-24.3293246993525
2020-06-22,mt,-25.1684470008217
2020-06-22,nv,-30.3904614544462
2020-06-22,nm,-29.2449517120281
2020-06-22,or,-35.4088903970139
2020-06-22,ut,-28.6006128702758
2020-06-22,wa,-38.0481028045498
2020-06-22,wy,-28.0344002127848
2020-06-22,al,-15.2198107957707
2020-06-22,ar,-24.3024702328061
2020-06-22,dc,-37.3761500353857
2020-06-22,de,-25.5686827719979
2020-06-22,fl,-30.8647783946551
2020-06-22,ga,-26.953660542912
2020-06-22,ky,-14.4219653179191
2020-06-22,la,-20.2146523565096
2020-06-22,md,-29.3904913116345
2020-06-22,ms,-14.1906258666913
2020-06-22,nc,-25.225869934699
2020-06-22,ok,-18.3892745079395
2020-06-22,sc,-23.4715206410033
2020-06-22,tn,-20.9716298905989
2020-06-22,tx,-28.0306570707543
2020-06-22,va,-29.1825685630603
2020-06-22,wv,-13.4505122661904
2020-06-22,il,-35.8752319519307
2020-06-22,in,-29.5671036499104
2020-06-22,ia,-23.6830256641153
2020-06-22,ks,-23.8650023116043
2020-06-22,mi,-25.115562403698
2020-06-22,mn,-30.9572873735482
2020-06-22,mo,-24.9378624689312
2020-06-22,ne,-23.9932287954383
2020-06-22,nd,-24.4956505645012
2020-06-22,oh,-25.1265704106507
2020-06-22,sd,-12.4881471648018
2020-06-22,wi,-30.9729630310833
2020-06-22,ct,-32.1450740445154
2020-06-22,me,-29.0499493756328
2020-06-22,ma,-36.5721397457552
2020-06-22,nh,-30.5160220029687
2020-06-22,nj,-37.1857600809853
2020-06-22,ny,-36.7106799604779
2020-06-22,pa,-30.6363137685134
2020-06-22,ri,-20.6656912948061
2020-06-22,vt,-40.9574468085106
2020-06-23,ak,-27.9446707399864
2020-06-23,az,-27.8613352898019
2020-06-23,ca,-33.5545378072717
2020-06-23,co,-35.9616263133851
2020-06-23,hi,-48.5256124721604
2020-06-23,id,-24.147202150899
2020-06-23,mt,-24.7925737287439
2020-06-23,nv,-29.9570737053612
2020-06-23,nm,-29.1911829279002
2020-06-23,or,-35.3405139513188
2020-06-23,ut,-28.4453117739987
2020-06-23,wa,-37.9421221864952
2020-06-23,wy,-27.9265697055694
2020-06-23,al,-15.0412916396028
2020-06-23,ar,-24.1124655218436
2020-06-23,dc,-37.310003534818
2020-06-23,de,-25.1834821823327
2020-06-23,fl,-30.6112837901479
2020-06-23,ga,-26.8847665174084
2020-06-23,ky,-14.3517181634421
2020-06-23,la,-19.9233716475096
2020-06-23,md,-29.1563713378044
2020-06-23,ms,-13.6321455085375
2020-06-23,nc,-25.0962485450801
2020-06-23,ok,-18.1428979164685
2020-06-23,sc,-23.3222938818198
2020-06-23,tn,-20.6303458534771
2020-06-23,tx,-27.8245417134306
2020-06-23,va,-29.0004442470013
2020-06-23,wv,-12.2838345864662
2020-06-23,il,-35.6497875354108
2020-06-23,in,-29.4478527607362
2020-06-23,ia,-23.4848484848485
2020-06-23,ks,-23.5631652012957
2020-06-23,mi,-24.8390314682144
2020-06-23,mn,-30.7591254574458
2020-06-23,mo,-24.7997053135648
2020-06-23,ne,-23.9550842170929
2020-06-23,nd,-24.25920797563
2020-06-23,oh,-24.8873450995118
2020-06-23,sd,-12.0895805655722
2020-06-23,wi,-30.6870510222877
2020-06-23,ct,-32.0085356094959
2020-06-23,me,-28.6269211281878
2020-06-23,ma,-36.3595945224969
2020-06-23,nh,-30.2829200139713
2020-06-23,nj,-37.0038844789731
2020-06-23,ny,-36.4969413458078
2020-06-23,pa,-30.3085798003846
2020-06-23,ri,-20.421052631579
2020-06-23,vt,-40.7545035947976
2020-06-24,ak,-27.0049378511834
2020-06-24,az,-27.5089523459737
2020-06-24,ca,-33.3208606173994
2020-06-24,co,-35.7717629846379
2020-06-24,hi,-48.4821508056619
2020-06-24,id,-23.8475102863381
2020-06-24,mt,-24.4355037359389
2020-06-24,nv,-29.4565117771057
2020-06-24,nm,-29.1395961369623
2020-06-24,or,-35.1848710990502
2020-06-24,ut,-28.2938168293817
2020-06-24,wa,-37.6565762004175
2020-06-24,wy,-27.7812305779987
2020-06-24,al,-14.9740548554485
2020-06-24,ar,-23.7362050551798
2020-06-24,dc,-37.2748145531614
2020-06-24,de,-24.8248958240979
2020-06-24,fl,-30.4097974564296
2020-06-24,ga,-26.8675799086758
2020-06-24,ky,-14.4338807260156
2020-06-24,la,-19.6879088020931
2020-06-24,md,-28.8955592831288
2020-06-24,ms,-12.8451492537313
2020-06-24,nc,-24.9798549556809
2020-06-24,ok,-17.8595190571238
2020-06-24,sc,-23.2752613240418
2020-06-24,tn,-20.2459703717507
2020-06-24,tx,-27.5891103003087
2020-06-24,va,-28.8102436421839
2020-06-24,wv,-12.1800281293952
2020-06-24,il,-35.4692900824249
2020-06-24,in,-29.395656279509
2020-06-24,ia,-23.2283109145075
2020-06-24,ks,-23.1916273038807
2020-06-24,mi,-24.6848644236873
2020-06-24,mn,-30.6109022556391
2020-06-24,mo,-24.7424576894776
2020-06-24,ne,-23.516307253609
2020-06-24,nd,-23.9484583525081
2020-06-24,oh,-24.7652141247183
2020-06-24,sd,-11.7981790591806
2020-06-24,wi,-30.3882689292631
2020-06-24,ct,-31.8477582672252
2020-06-24,me,-28.2296246195468
2020-06-24,ma,-36.1728614618531
2020-06-24,nh,-29.9886472797136
2020-06-24,nj,-36.8483312209548
2020-06-24,ny,-36.2629446195407
2020-06-24,pa,-30.0036656891496
2020-06-24,ri,-20.2034084661902
2020-06-24,vt,-40.3948859038679
2020-06-25,ak,-26.2265758091993
2020-06-25,az,-27.220946256316
2020-06-25,ca,-33.1399700598802
2020-06-25,co,-35.6339701983728
2020-06-25,hi,-48.4235838973994
2020-06-25,id,-23.6217168750524
2020-06-25,mt,-23.9901477832512
2020-06-25,nv,-29.1804180418042
2020-06-25,nm,-29.1231457912754
2020-06-25,or,-35.0050916496945
2020-06-25,ut,-28.1607591403851
2020-06-25,wa,-37.4118875641807
2020-06-25,wy,-27.6153230823927
2020-06-25,al,-14.7189760712298
2020-06-25,ar,-23.445146365335
2020-06-25,dc,-37.5033083370093
2020-06-25,de,-24.3663850600267
2020-06-25,fl,-30.2156918150137
2020-06-25,ga,-26.7111395412593
2020-06-25,ky,-14.1813989239047
2020-06-25,la,-19.4335389792485
2020-06-25,md,-28.7126964506445
2020-06-25,ms,-12.310570626754
2020-06-25,nc,-24.8052994360397
2020-06-25,ok,-17.5161658425257
2020-06-25,sc,-23.1486321658826
2020-06-25,tn,-19.8411957029425
2020-06-25,tx,-27.4071301581361
2020-06-25,va,-28.6375367090861
2020-06-25,wv,-11.7779444861215
2020-06-25,il,-35.2445193929174
2020-06-25,in,-29.2839599470999
2020-06-25,ia,-23.1102291178062
2020-06-25,ks,-22.8309232480534
2020-06-25,mi,-24.4537129386164
2020-06-25,mn,-30.5406676069581
2020-06-25,mo,-24.6322177271056
2020-06-25,ne,-23.1365215068127
2020-06-25,nd,-23.9600513102437
2020-06-25,oh,-24.5937059652419
2020-06-25,sd,-11.6270254903819
2020-06-25,wi,-30.1237075332349
2020-06-25,ct,-31.7497103128621
2020-06-25,me,-27.8252772369423
2020-06-25,ma,-35.972246931151
2020-06-25,nh,-29.8098726670155
2020-06-25,nj,-36.7069358790234
2020-06-25,ny,-36.0753221010902
2020-06-25,pa,-29.6799046134091
2020-06-25,ri,-20.0146694783167
2020-06-25,vt,-40.2186234817814
2020-06-26,ak,-25.5449591280654
2020-06-26,az,-26.9308569326958
2020-06-26,ca,-32.983803014699
2020-06-26,co,-35.549053671025
2020-06-26,hi,-48.3422459893048
2020-06-26,id,-23.3680147675785
2020-06-26,mt,-23.7887994744621
2020-06-26,nv,-28.9606458123108
2020-06-26,nm,-29.2372509435618
2020-06-26,or,-34.751953788651
2020-06-26,ut,-28.1168589505024
2020-06-26,wa,-37.1854045110163
2020-06-26,wy,-27.7481323372465
2020-06-26,al,-14.4873699851412
2020-06-26,ar,-23.1858249488024
2020-06-26,dc,-37.3035493554653
2020-06-26,de,-23.985371510124
2020-06-26,fl,-29.9726750212004
2020-06-26,ga,-26.5380747783161
2020-06-26,ky,-14.0688064578128
2020-06-26,la,-19.2721489381607
2020-06-26,md,-28.5903550609433
2020-06-26,ms,-11.8209963411202
2020-06-26,nc,-24.8681033711884
2020-06-26,ok,-17.3739295908658
2020-06-26,sc,-23.041394335512
2020-06-26,tn,-19.3248945147679
2020-06-26,tx,-27.3033707865169
2020-06-26,va,-28.4084833363037
2020-06-26,wv,-11.5770710197955
2020-06-26,il,-35.0551209103841
2020-06-26,in,-29.096926713948
2020-06-26,ia,-22.9326359455316
2020-06-26,ks,-22.713782229642
2020-06-26,mi,-24.2245601306004
2020-06-26,mn,-30.3529411764706
2020-06-26,mo,-24.5080007356998
2020-06-26,ne,-22.8640085439658
2020-06-26,nd,-23.9225712198685
2020-06-26,oh,-24.4523831907493
2020-06-26,sd,-11.7485822306238
2020-06-26,wi,-30.0138440239963
2020-06-26,ct,-31.5052612805422
2020-06-26,me,-27.4183976261128
2020-06-26,ma,-35.7612949128424
2020-06-26,nh,-29.6576953227071
2020-06-26,nj,-36.5971107544141
2020-06-26,ny,-35.897898439614
2020-06-26,pa,-29.4209415435441
2020-06-26,ri,-19.7118472974213
2020-06-26,vt,-40.0551366253142
2020-06-27,ak,-24.778156996587
2020-06-27,az,-26.7488954344625
2020-06-27,ca,-32.9084262817509
2020-06-27,co,-35.5384756153354
2020-06-27,hi,-48.3511586452763
2020-06-27,id,-23.0277544154752
2020-06-27,mt,-23.7825408557116
2020-06-27,nv,-28.9084733314973
2020-06-27,nm,-29.5378668072395
2020-06-27,or,-34.5437537205545
2020-06-27,ut,-28.2232558139535
2020-06-27,wa,-37.0476937832418
2020-06-27,wy,-27.931864799786
2020-06-27,al,-14.3455985095482
2020-06-27,ar,-23.0056154737499
2020-06-27,dc,-37.0825234140308
2020-06-27,de,-23.6057649270432
2020-06-27,fl,-29.8171191553544
2020-06-27,ga,-26.4915812591508
2020-06-27,ky,-14.1415112478369
2020-06-27,la,-19.2336518643433
2020-06-27,md,-28.5752142036922
2020-06-27,ms,-11.6311923149369
2020-06-27,nc,-24.9104905119943
2020-06-27,ok,-17.4235932590688
2020-06-27,sc,-23.0071515785801
2020-06-27,tn,-19.1841338471661
2020-06-27,tx,-27.3962334863675
2020-06-27,va,-28.199179011244
2020-06-27,wv,-11.5377393916635
2020-06-27,il,-34.9313847798966
2020-06-27,in,-29.0395908315969
2020-06-27,ia,-22.8563700297538
2020-06-27,ks,-22.6166140122654
2020-06-27,mi,-24.0490240581026
2020-06-27,mn,-30.1093514328808
2020-06-27,mo,-24.4524203938892
2020-06-27,ne,-22.8396159317212
2020-06-27,nd,-23.9672429481347
2020-06-27,oh,-24.3925409681673
2020-06-27,sd,-12.4493450193196
2020-06-27,wi,-29.9520029536644
2020-06-27,ct,-31.2789867998573
2020-06-27,me,-27.1329027872196
2020-06-27,ma,-35.5865872098194
2020-06-27,nh,-29.5867768595041
2020-06-27,nj,-36.7130214917825
2020-06-27,ny,-35.8696633270151
2020-06-27,pa,-29.1555637232381
2020-06-27,ri,-19.6305486628067
2020-06-27,vt,-39.845904298459
2020-06-28,ak,-24.2271991824917
2020-06-28,az,-26.701667127199
2020-06-28,ca,-32.9738347556973
2020-06-28,co,-35.672461116194
2020-06-28,hi,-48.3922686381046
2020-06-28,id,-22.8294736842105
2020-06-28,mt,-23.961661341853
2020-06-28,nv,-29.275893675527
2020-06-28,nm,-29.9322719676313
2020-06-28,or,-34.4452008168822
2020-06-28,ut,-28.4598940421972
2020-06-28,wa,-36.9284467713787
2020-06-28,wy,-28.3472989837761
2020-06-28,al,-14.3310319089383
2020-06-28,ar,-22.8923186724953
2020-06-28,dc,-36.8448961555457
2020-06-28,de,-23.2683496541191
2020-06-28,fl,-29.7368669244553
2020-06-28,ga,-26.4956481905634
2020-06-28,ky,-14.3049413574313
2020-06-28,la,-19.3118965032343
2020-06-28,md,-28.5209713024283
2020-06-28,ms,-11.6704374057315
2020-06-28,nc,-25
2020-06-28,ok,-17.5994669712545
2020-06-28,sc,-23.0225248821373
2020-06-28,tn,-19.3499906068007
2020-06-28,tx,-27.6085122339927
2020-06-28,va,-28.2081028020703
2020-06-28,wv,-11.7348854675178
2020-06-28,il,-35.0026733202638
2020-06-28,in,-29.2057180725173
2020-06-28,ia,-22.8792932479942
2020-06-28,ks,-22.7889260497956
2020-06-28,mi,-24.0286855482934
2020-06-28,mn,-30.0715765680919
2020-06-28,mo,-24.4978809655427
2020-06-28,ne,-22.8883559818812
2020-06-28,nd,-24.0728987215523
2020-06-28,oh,-24.5242133031845
2020-06-28,sd,-12.8070010350993
2020-06-28,wi,-30.0636120586337
2020-06-28,ct,-31.1992866696389
2020-06-28,me,-26.9515621009619
2020-06-28,ma,-35.5257310461292
2020-06-28,nh,-29.656969170647
2020-06-28,nj,-36.8487394957983
2020-06-28,ny,-35.8212996389892
2020-06-28,pa,-29.047093451067
2020-06-28,ri,-19.7591026112541
2020-06-28,vt,-39.750344492178
2020-06-29,ak,-23.5228919771506
2020-06-29,az,-25.9507205950721
2020-06-29,ca,-32.6511364708102
2020-06-29,co,-35.4417578376391
2020-06-29,hi,-48.205677557579
2020-06-29,id,-22.1694512763973
2020-06-29,mt,-23.4096901779829
2020-06-29,nv,-28.9067553830515
2020-06-29,nm,-29.9352894246964
2020-06-29,or,-33.9325457969526
2020-06-29,ut,-28.0831538533571
2020-06-29,wa,-36.5055696868696
2020-06-29,wy,-27.8278097982709
2020-06-29,al,-13.519373998303
2020-06-29,ar,-21.899521962659
2020-06-29,dc,-36.5510529109892
2020-06-29,de,-22.6775214834916
2020-06-29,fl,-29.15321815075
2020-06-29,ga,-25.9577217760547
2020-06-29,ky,-13.6288679794354
2020-06-29,la,-18.531501657982002
2020-06-29,md,-28.1025459061474
2020-06-29,ms,-10.3843947217441
2020-06-29,nc,-24.6774339077867
2020-06-29,ok,-16.9292851652575
2020-06-29,sc,-22.4405286343612
2020-06-29,tn,-18.7659695277752
2020-06-29,tx,-27.1497493141614
2020-06-29,va,-27.8400430377477
2020-06-29,wv,-11.1163715557239
2020-06-29,il,-34.6598547996773
2020-06-29,in,-28.8463370486806
2020-06-29,ia,-22.0360590056456
2020-06-29,ks,-22.1534421309323
2020-06-29,mi,-23.5460604400621
2020-06-29,mn,-29.6947358472734
2020-06-29,mo,-23.7873568569035
2020-06-29,ne,-21.8598382749326
2020-06-29,nd,-23.6117422521131
2020-06-29,oh,-24.0220281048234
2020-06-29,sd,-12.7051499717035
2020-06-29,wi,-29.6038593561555
2020-06-29,ct,-30.7967770814682
2020-06-29,me,-26.3559249421643
2020-06-29,ma,-35.0361704027865
2020-06-29,nh,-28.975234094688
2020-06-29,nj,-36.7159912560955
2020-06-29,ny,-35.5130875826465
2020-06-29,pa,-28.6004806803476
2020-06-29,ri,-19.0316885047858
2020-06-29,vt,-39.3762183235867
2020-06-30,ak,-23.138592750533
2020-06-30,az,-24.9906156156156
2020-06-30,ca,-32.1357474642146
2020-06-30,co,-34.882646460913
2020-06-30,hi,-47.8560558589204
2020-06-30,id,-21.1717482278589
2020-06-30,mt,-22.7212462711303
2020-06-30,nv,-27.9743064606219
2020-06-30,nm,-29.25
2020-06-30,or,-33.3591464463948
2020-06-30,ut,-27.2752994435537
2020-06-30,wa,-36.1941610974323
2020-06-30,wy,-26.8334849863512
2020-06-30,al,-12.2618140243902
2020-06-30,ar,-20.6330384018973
2020-06-30,dc,-36.4264211085532
2020-06-30,de,-22.0481049562682
2020-06-30,fl,-28.3161314984709
2020-06-30,ga,-25.1139428890336
2020-06-30,ky,-12.4265569917744
2020-06-30,la,-17.4420830940073
2020-06-30,md,-27.6120067693952
2020-06-30,ms,-8.62722238414457
2020-06-30,nc,-23.9596583681628
2020-06-30,ok,-15.963943006688
2020-06-30,sc,-21.4387337720078
2020-06-30,tn,-17.7856189204654
2020-06-30,tx,-26.2766058986351
2020-06-30,va,-27.3300315173345
2020-06-30,wv,-9.94068120933793
2020-06-30,il,-34.1054529067147
2020-06-30,in,-28.1223042269721
2020-06-30,ia,-20.9650735294118
2020-06-30,ks,-21.1438310766026
2020-06-30,mi,-22.7577343247957
2020-06-30,mn,-29.2014415781487
2020-06-30,mo,-22.7059044753667
2020-06-30,ne,-20.3910868576626
2020-06-30,nd,-22.8818969448244
2020-06-30,oh,-23.2233381157341
2020-06-30,sd,-12.253188474256
2020-06-30,wi,-28.9247713272354
2020-06-30,ct,-30.2866900332525
2020-06-30,me,-25.7800379244958
2020-06-30,ma,-34.5425159378648
2020-06-30,nh,-28.1106802960874
2020-06-30,nj,-36.5256873791306
2020-06-30,ny,-35.0722530219031
2020-06-30,pa,-28.0791380271224
2020-06-30,ri,-18.0033809166041
2020-06-30,vt,-38.9910496338487
2020-07-01,ak,-22.9923273657289
2020-07-01,az,-24.1023211747987
2020-07-01,ca,-31.6396568160153
2020-07-01,co,-34.2349879159695
2020-07-01,hi,-47.6361352830358
2020-07-01,id,-20.3319858948998
2020-07-01,mt,-22.0617696160267
2020-07-01,nv,-27.0886075949367
2020-07-01,nm,-28.4543325526932
2020-07-01,or,-32.8312992296373
2020-07-01,ut,-26.4124025109378
2020-07-01,wa,-35.9869523053866
2020-07-01,wy,-25.7862791980872
2020-07-01,al,-10.9794856977752
2020-07-01,ar,-19.4482885875081
2020-07-01,dc,-36.4224328873926
2020-07-01,de,-21.3381057268722
2020-07-01,fl,-27.3969965344628
2020-07-01,ga,-24.3017806935333
2020-07-01,ky,-11.2078346028292
2020-07-01,la,-16.3508025526977
2020-07-01,md,-27.1426015387368
2020-07-01,ms,-7.0170258832792
2020-07-01,nc,-23.3614060783596
2020-07-01,ok,-15.0146627565982
2020-07-01,sc,-20.4255701203089
2020-07-01,tn,-16.8572801537722
2020-07-01,tx,-25.4454396609843
2020-07-01,va,-26.8367716250452
2020-07-01,wv,-8.7330754352031
2020-07-01,il,-33.5568645219755
2020-07-01,in,-27.4392595449287
2020-07-01,ia,-19.946191668986
2020-07-01,ks,-20.177786274135
2020-07-01,mi,-21.8302705697664
2020-07-01,mn,-28.7304910544347
2020-07-01,mo,-21.5676959619952
2020-07-01,ne,-19.0822813968488
2020-07-01,nd,-22.3422763483197
2020-07-01,oh,-22.2907828769765
2020-07-01,sd,-11.9746308216585
2020-07-01,wi,-28.1499577186883
2020-07-01,ct,-29.7987546250338
2020-07-01,me,-25.1886546968514
2020-07-01,ma,-34.2091007583965
2020-07-01,nh,-27.4971144455296
2020-07-01,nj,-36.3024644629489
2020-07-01,ny,-34.6743295019157
2020-07-01,pa,-27.4841240194247
2020-07-01,ri,-17.0275403608737
2020-07-01,vt,-38.7465317447364
2020-07-02,ak,-23.3111566018424
2020-07-02,az,-23.6636865132205
2020-07-02,ca,-31.4321199961785
2020-07-02,co,-33.8180462341536
2020-07-02,hi,-47.5648040182976
2020-07-02,id,-20.0448507848887
2020-07-02,mt,-22.0178884895093
2020-07-02,nv,-26.3088387887935
2020-07-02,nm,-28.110599078341
2020-07-02,or,-32.656426277879
2020-07-02,ut,-26.0707812649051
2020-07-02,wa,-36.0691907157356
2020-07-02,wy,-25.4293628808864
2020-07-02,al,-10.3598374927452
2020-07-02,ar,-18.9924993054912
2020-07-02,dc,-36.2806768849118
2020-07-02,de,-21.1644591611479
2020-07-02,fl,-26.8662481892805
2020-07-02,ga,-24.0067624683009
2020-07-02,ky,-10.8753841578269
2020-07-02,la,-16.2031204574087
2020-07-02,md,-26.8841294022762
2020-07-02,ms,-6.43442218494029
2020-07-02,nc,-23.0995495909551
2020-07-02,ok,-14.8380150729177
2020-07-02,sc,-19.9621485219899
2020-07-02,tn,-16.4643545279384
2020-07-02,tx,-25.0459159014016
2020-07-02,va,-26.5620749070463
2020-07-02,wv,-8.23780843209637
2020-07-02,il,-33.3121481750499
2020-07-02,in,-27.1734930448223
2020-07-02,ia,-18.9798783341132
2020-07-02,ks,-19.7794822627037
2020-07-02,mi,-21.3888888888889
2020-07-02,mn,-28.4965701219512
2020-07-02,mo,-21.109736366232
2020-07-02,ne,-18.3361157484697
2020-07-02,nd,-22.0755408874221
2020-07-02,oh,-21.8329623536243
2020-07-02,sd,-11.6726721031671
2020-07-02,wi,-27.9028157076938
2020-07-02,ct,-29.6366594360087
2020-07-02,me,-24.8432601880878
2020-07-02,ma,-33.9853300733496
2020-07-02,nh,-26.9499105545617
2020-07-02,nj,-36.2573591253154
